zipcode;locality;subregion;region
08031;08019;08;09
08185;08108;08;09
08330;08172;08;09
08490;08284;08;09
08569;08254;08;09
08592;08224;08;09
08630;08001;08;09
08680;08049;08;09
08798;08013;08;09
08908;08101;08;09
08913;08015;08;09
09004;09059;09;07
09131;09907;09;07
09159;09902;09;07
09194;09072;09;07
09653;09181;09;07
09654;09181;09;07
10003;10037;10;11
10193;10178;10;11
10194;10125;10;11
10198;10168;10;11
10560;10095;10;11
10614;10196;10;11
10629;10041;10;11
11001;11012;11;01
11071;11012;11;01
11138;11028;11;01
11407;11020;11;01
11690;11024;11;01
11691;11036;11;01
12070;12040;12;10
12119;12005;12;10
12120;12072;12;10
12185;12050;12;10
12224;12017;12;10
12599;12096;12;10
13192;13015;13;08
13459;13015;13;08
13593;13080;13;08
14700;14049;14;01
15102;15019;15;12
15128;15092;15;12
15137;15028;15;12
15147;15029;15;12
15315;15050;15;12
15320;15070;15;12
15542;15087;15;12
15580;15076;15;12
15621;15015;15;12
15814;15080;15;12
15845;15077;15;12
15960;15073;15;12
15978;15071;15;12
15981;15033;15;12
16118;16029;16;08
16122;16902;16;08
16123;16905;16;08
16463;16185;16;08
16512;16173;16;08
16854;16071;16;08
17004;17079;17;09
17123;17197;17;09
17151;17163;17;09
17190;17155;17;09
17240;17033;17;09
17430;17180;17;09
17458;17073;17;09
17730;17093;17;09
17734;17003;17;09
17761;17030;17;09
17810;17114;17;09
18160;18094;18;01
18179;18189;18;01
18480;18182;18;01
18760;18006;18;01
19002;19130;19;08
19071;19130;19;08
19182;19120;19;08
19248;19138;19;08
19278;19052;19;08
19333;19265;19;08
19360;19059;19;08
20110;20064;20;16
20128;20040;20;16
20200;20019;20;16
20212;20058;20;16
20305;20045;20;16
20530;20034;20;16
20700;20080;20;16
21240;21008;21;01
21359;21004;21;01
21360;21043;21;01
21594;21037;21;01
21630;21011;21;01
22135;22036;22;02
22190;22248;22;02
22361;22144;22;02
22390;22115;22;02
22415;22158;22;02
22440;22054;22;02
22534;22007;22;02
22662;22170;22;02
22663;22204;22;02
23212;23024;23;01
23657;23031;23;01
23686;23002;23;01
23747;23005;23;01
24240;24157;24;07
24260;24142;24;07
24313;24083;24;07
24339;24160;24;07
24368;24210;24;07
24370;24170;24;07
24430;24196;24;07
24546;24007;24;07
24565;24038;24;07
24568;24103;24;07
24766;24108;24;07
24960;24137;24;07
25080;25120;25;09
25138;25231;25;09
25192;25120;25;09
25220;25048;25;09
25471;25169;25;09
25515;25227;25;09
25710;25203;25;09
25724;25051;25;09
26071;26089;26;17
26323;26022;26;17
26339;26142;26;17
26532;26161;26;17
26559;26008;26;17
27205;27040;27;12
27245;27053;27;12
27267;27010;27;12
27411;27031;27;12
27514;27016;27;12
27624;27055;27;12
27640;27006;27;12
27651;27034;27;12
27658;27034;27;12
27660;27006;27;12
27760;27027;27;12
27793;27005;27;12
27866;27066;27;12
28049;28079;28;13
28086;28079;28;13
28120;28009;28;13
28191;28117;28;13
28192;28902;28;13
28248;28072;28;13
28722;28168;28;13
28756;28143;28;13
28919;28074;28;13
28925;28007;28;13
28937;28092;28;13
28980;28106;28;13
29300;29017;29;01
29604;29069;29;01
29730;29082;29;01
30156;30030;30;14
30196;30028;30;14
30370;30016;30;14
30381;30016;30;14
30394;30016;30;14
30594;30016;30;14
30710;30016;30;14
30729;30035;30;14
30837;30030;30;14
30868;30016;30;14
31110;31088;31;15
31253;31171;31;15
31395;31192;31;15
31514;31249;31;15
31600;31060;31;15
32112;32055;32;12
32412;32018;32;12
32449;32059;32;12
32539;32035;32;12
32574;32045;32;12
32665;32001;32;12
32768;32029;32;12
32791;32058;32;12
32817;32024;32;12
32838;32047;32;12
33157;33021;33;03
33326;33076;33;03
33536;33049;33;03
33539;33049;33;03
33629;33033;33;03
33695;33033;33;03
33749;33070;33;03
33819;33011;33;03
33988;33032;33;03
34127;34163;34;07
34200;34023;34;07
34340;34206;34;07
34486;34114;34;07
34810;34004;34;07
34828;34027;34;07
34830;34158;34;07
35100;35019;35;05
35339;35027;35;05
35420;35013;35;05
36201;36057;36;12
36559;36018;36;12
36616;36028;36;12
36618;36060;36;12
36655;36005;36;12
36676;36017;36;12
36690;36038;36;12
36721;36055;36;12
36792;36054;36;12
36835;36025;36;12
36879;36030;36;12
37447;37271;37;07
37465;37273;37;07
37660;37193;37;07
37748;37261;37;07
37800;37008;37;07
37894;37175;37;07
38360;38041;38;05
38600;38017;38;05
38711;38009;38;05
38726;38007;38;05
38767;38024;38;05
38779;38045;38;05
38830;38002;38;05
39197;39079;39;06
39315;39087;39;06
39509;39012;39;06
39511;39014;39;06
39555;39089;39;06
39573;39013;39;06
39688;39039;39;06
39689;39078;39;06
39795;39029;39;06
39805;39083;39;06
40080;40194;40;07
40135;40185;40;07
40162;40007;40;07
42146;42045;42;07
42342;42086;42;07
43100;43148;43;09
43400;43086;43;09
43548;43136;43;09
43720;43016;43;09
43787;43041;43;09
44002;44216;44;02
44192;44216;44;02
44491;44133;44;02
44495;44050;44;02
44549;44006;44;02
44630;44068;44;02
44652;44154;44;02
45170;45152;45;08
45220;45201;45;08
45313;45202;45;08
45500;45173;45;08
45588;45073;45;08
46100;46078;46;10
46165;46076;46;10
46220;46194;46;10
46356;46213;46;10
46430;46233;46;10
46440;46035;46;10
46511;46058;46;10
46515;46101;46;10
46592;46224;46;10
46711;46140;46;10
46723;46034;46;10
46740;46083;46;10
46817;46121;46;10
46843;46221;46;10
47176;47061;47;07
47493;47085;47;07
47832;47029;47;07
48001;48020;48;16
48010;48020;48;16
48013;48020;48;16
48196;48081;48;16
48270;48060;48;16
48360;48068;48;16
48650;48014;48;16
48940;48054;48;16
49022;49275;49;07
49144;49186;49;07
49158;49245;49;07
49160;49036;49;07
49212;49136;49;07
49324;49181;49;07
49335;49066;49;07
49342;49062;49;07
49400;49081;49;07
49520;49069;49;07
49622;49171;49;07
49741;49091;49;07
49782;49238;49;07
50009;50297;50;02
50248;50243;50;02
50322;50110;50;02
50345;50009;50;02
50375;50001;50;02
50170;50165;50;02
50343;50279;50;02
50373;50239;50;02
50420;50066;50;02
50590;50030;50;02
50591;50014;50;02
50611;50100;50;02
50720;50297;50;02
50741;50115;50;02
52003;52001;52;19
45621;45160;45;08
45636;45093;45;08
45710;45087;45;08
45950;45041;45;08
46022;46250;46;10
46115;46025;46;10
46351;46213;46;10
46420;46235;46;10
46666;46209;46;10
47166;47194;47;07
47281;47055;47;07
47452;47232;47;07
47680;47084;47;07
47820;47197;47;07
47882;47042;47;07
48382;48062;48;16
48498;48009;48;16
48610;48089;48;16
48930;48044;48;16
49032;49275;49;07
49172;49152;49;07
49310;49121;49;07
49332;49033;49;07
49514;49003;49;07
49594;49110;49;07
49630;49250;49;07
49709;49031;49;07
49750;49207;49;07
49783;49052;49;07
49882;49228;49;07
50192;50297;50;02
50200;50038;50;02
50710;50152;50;02
51003;51001;51;18
02071;02003;02;08
02080;02003;02;08
02154;02083;02;08
02449;02030;02;08
02499;02037;02;08
02530;02055;02;08
02612;02053;02;08
02630;02069;02;08
03003;03014;03;10
03008;03014;03;10
03183;03133;03;10
03186;03133;03;10
03189;03133;03;10
03193;03120;03;10
03296;03065;03;10
03348;03074;03;10
03460;03023;03;10
03600;03066;03;10
03659;03105;03;10
04119;04066;04;01
04569;04028;04;01
04619;04035;04;01
05123;05160;05;07
05200;05016;05;07
05350;05220;05;07
05416;05013;05;07
05461;05127;05;07
05491;05132;05;07
06228;06069;06;11
06412;06044;06;11
06478;06079;06;11
06489;06088;06;11
06689;06137;06;11
06713;06001;06;11
07001;07040;07;04
07250;07065;07;04
07702;07032;07;04
08037;08019;08;09
08180;08138;08;09
08253;08098;08;09
08261;08047;08;09
08402;08096;08;09
08472;08039;08;09
08521;08086;08;09
08553;08269;08;09
08600;08022;08;09
08729;08058;08;09
08733;08164;08;09
08740;08196;08;09
08759;08295;08;09
08904;08101;08;09
08918;08015;08;09
09227;09180;09;07
09259;09308;09;07
09314;09256;09;07
09400;09018;09;07
09441;09369;09;07
09450;09018;09;07
09651;09191;09;07
10182;10193;10;11
10262;10002;10;11
10270;10069;10;11
10318;10180;10;11
10341;10132;10;11
10350;10019;10;11
10372;10033;10;11
10410;10022;10;11
10665;10090;10;11
10692;10089;10;11
10867;10156;10;11
10895;10064;10;11
11130;11015;11;01
11170;11023;11;01
11179;11039;11;01
11314;11033;11;01
11520;11030;11;01
12449;12088;12;10
12520;12082;12;10
12609;12007;12;10
13360;13045;13;08
13433;13030;13;08
13750;13033;13;08
14004;14021;14;01
14209;14029;14;01
14449;13015;13;08
14510;14045;14;01
14640;14066;14;01
14710;14021;14;01
14814;14055;14;01
14820;14021;14;01
14930;14044;14;01
15001;15030;15;12
15215;15042;15;12
15237;15062;15;12
15365;15901;15;12
15637;15091;15;12
15705;15078;15;12
15781;15078;15;12
15805;15046;15;12
15870;15002;15;12
15883;15082;15;12
15948;15067;15;12
16147;16245;16;08
16237;16118;16;08
16315;16008;16;08
16330;16117;16;08
16338;16013;16;08
16420;16016;16;08
16638;16153;16;08
17740;17221;17;09
18451;18030;18;01
18850;18056;18;01
18859;18056;18;01
19003;19130;19;08
19114;19176;19;08
19144;19123;19;08
19246;19218;19;08
19283;19011;19;08
19363;19190;19;08
20071;20069;20;16
20240;20076;20;16
20267;20044;20;16
20490;20054;20;16
20570;20074;20;16
20749;20027;20;16
21080;21041;21;01
21110;21002;21;01
21300;21017;21;01
21400;21010;21;01
21530;21006;21;01
21595;21065;21;01
22125;22135;22;02
22143;22001;22;02
22281;22119;22;02
22350;22057;22;02
22437;22117;22;02
22438;22117;22;02
22451;22111;22;02
22482;22129;22;02
22536;22052;22;02
22700;22130;22;02
23210;23039;23;01
23220;23094;23;01
23310;23095;23;01
23369;23072;23;01
23499;23094;23;01
23614;23060;23;01
23639;23050;23;01
23689;23002;23;01
24142;24029;24;07
24144;24145;24;07
24219;24225;24;07
24236;24221;24;07
24253;24176;24;07
24287;24015;24;07
24290;24153;24;07
24347;24105;24;07
24350;24223;24;07
24378;24170;24;07
24398;24100;24;07
24517;24059;24;07
24600;24114;24;07
24796;24117;24;07
24882;24183;24;07
24893;24118;24;07
24995;24025;24;07
25109;25019;25;09
25124;25189;25;09
25360;25217;25;09
25549;25045;25;09
25670;25220;25;09
25713;25185;25;09
25792;25044;25;09
25797;25185;25;09
26002;26089;26;17
26100;26012;26;17
26190;26103;26;17
27132;27004;27;12
27244;27053;27;12
27367;27026;27;12
27378;27015;27;12
27513;27016;27;12
27592;27031;27;12
27628;27055;27;12
27697;27901;27;12
27725;27048;27;12
27730;27001;27;12
27778;27063;27;12
27792;27005;27;12
27878;27025;27;12
27888;27013;27;12
28231;28127;28;13
28260;28061;28;13
28300;28013;28;13
28511;28165;28;13
28609;28141;28;13
28755;28126;28;13
29015;29067;29;01
29110;29073;29;01
29150;29011;29;01
29170;29043;29;01
29310;29095;29;01
29471;29084;29;01
29494;29021;29;01
29552;29012;29;01
29714;29085;29;01
29720;29067;29;01
30002;30030;30;14
30177;30029;30;14
30400;30015;30;14
30875;30026;30;14
31370;31104;31;15
31591;31077;31;15
31720;31050;31;15
31794;31050;31;15
31796;31050;31;15
32002;32054;32;12
32212;32033;32;12
32540;32034;32;12
32668;32001;32;12
32696;32082;32;12
32705;32089;32;12
32896;32051;32;12
33127;33069;33;03
33207;33024;33;03
33412;33016;33;03
33426;33035;33;03
33468;33020;33;03
33568;33056;33;03
33627;33033;33;03
33676;33002;33;03
33708;33034;33;03
33730;33027;33;03
33958;33060;33;03
33992;33032;33;03
35108;35019;35;05
35229;35016;35;05
35639;35017;35;05
36157;36038;36;12
36370;36035;36;12
36379;36035;36;12
36428;36014;36;12
36516;36024;36;12
36557;36018;36;12
36617;36060;36;12
36645;36056;36;12
36788;36023;36;12
36829;36043;36;12
36859;36012;36;12
37188;37032;37;07
37257;37302;37;07
37270;37285;37;07
37300;37246;37;07
37337;37110;37;07
37408;37382;37;07
37460;37314;37;07
37493;37059;37;07
37531;37306;37;07
37591;37107;37;07
37610;37194;37;07
37659;37286;37;07
37768;37138;37;07
37775;37133;37;07
37787;37242;37;07
38208;38023;38;05
38314;38026;38;05
38359;38041;38;05
38413;38031;38;05
38508;38020;38;05
38615;38001;38;05
38617;38017;38;05
38618;38017;38;05
38650;38006;38;05
38678;38001;38;05
38727;38007;38;05
38739;38053;38;05
38740;38014;38;05
38820;38021;38;05
39558;39014;39;06
39571;39013;39;06
39627;39074;39;06
39696;39082;39;06
39710;39042;39;06
39749;39079;39;06
39820;39038;39;06
40212;40177;40;07
40320;40040;40;07
40356;40037;40;07
40430;40030;40;07
41012;41091;41;01
41070;41091;41;01
41470;41074;41;01
41569;41061;41;01
41731;41020;41;01
41809;41003;41;01
41830;41051;41;01
42172;42209;42;07
42391;42043;42;07
43110;43907;43;09
43448;43176;43;09
43500;43155;43;09
43515;43063;43;09
43700;43163;43;09
43714;43090;43;09
43730;43055;43;09
43790;43125;43;09
43817;43113;43;09
43884;43030;43;09
44157;44123;44;02
44393;44232;44;02
44411;44193;44;02
44478;44171;44;02
44480;44206;44;02
44590;44031;44;02
44653;44223;44;02
44720;44177;44;02
45130;45113;45;08
45573;45111;45;08
45631;45011;45;08
45673;45162;45;08
45680;45046;45;08
45682;45048;45;08
45686;45028;45;08
45930;45099;45;08
46018;46250;46;10
46172;46018;46;10
46594;46024;46;10
46726;46033;46;10
46970;46005;46;10
47132;47165;47;07
47162;47007;47;07
47494;47049;47;07
48111;48053;48;16
48150;48904;48;16
48390;48092;48;16
48530;48083;48;16
48880;48087;48;16
49029;49275;49;07
49143;49155;49;07
49171;49152;49;07
49190;49127;49;07
49252;49221;49;07
49360;49085;49;07
49700;49054;49;07
49870;49270;49;07
50136;50139;50;02
50220;50034;50;02
50334;50242;50;02
50342;50201;50;02
50584;50234;50;02
50612;50244;50;02
50614;50033;50;02
50617;50095;50;02
50391;50174;50;02
50548;50063;50;02
50561;50052;50;02
50630;50008;50;02
50641;50053;50;02
50683;50245;50;02
50690;50204;50;02
01139;01063;01;16
02536;02055;02;08
03115;03014;03;10
03191;03902;03;10
03290;03065;03;10
03294;03065;03;10
03319;03099;03;10
03450;03021;03;10
03510;03048;03;10
03579;03098;03;10
03793;03054;03;10
03802;03009;03;10
03870;03056;03;10
04115;04066;04;01
04616;04035;04;01
04745;04903;04;01
04800;04006;04;01
04820;04098;04;01
04829;04098;04;01
05146;05265;05;07
05309;05065;05;07
05492;05189;05;07
05580;05007;05;07
05620;05051;05;07
06011;06015;06;11
06209;06126;06;11
06392;06136;06;11
06400;06044;06;11
06411;06080;06;11
06659;06017;06;11
06760;06091;06;11
07006;07040;07;04
07013;07040;07;04
07101;07061;07;04
07360;07029;07;04
07450;07055;07;04
07610;07040;07;04
07749;07902;07;04
07871;07024;07;04
08025;08019;08;09
08173;08205;08;09
08201;08187;08;09
08202;08187;08;09
08210;08252;08;09
08226;08279;08;09
08254;08113;08;09
08297;08061;08;09
08511;08254;08;09
08512;08215;08;09
08520;08086;08;09
08550;08017;08;09
08617;08045;08;09
08779;08104;08;09
09245;09056;09;07
09317;09256;09;07
09318;09229;09;07
09353;09352;09;07
09514;09209;09;07
10392;10028;10;11
10420;10181;10;11
10893;10210;10;11
11370;11008;11;01
12132;12001;12;10
12183;12132;12;10
12530;12032;12;10
13129;13052;13;08
13345;13037;13;08
13679;13018;13;08
14208;14011;14;01
14491;14061;14;01
14911;14038;14;01
15006;15030;15;12
15109;15019;15;12
15142;15005;15;12
15149;15014;15;12
15316;15027;15;12
15406;15036;15;12
15846;15077;15;12
16003;16078;16;08
16120;16903;16;08
16142;16121;16;08
16191;16078;16;08
16194;16078;16;08
16465;16108;16;08
16470;16027;16;08
16709;16238;16;08
17400;17027;17;09
17539;17024;17;09
17772;17115;17;09
17813;17208;17;09
18150;18084;18;01
18170;18011;18;01
18313;18122;18;01
18561;18136;18;01
18616;18184;18;01
18697;18017;18;01
18740;18093;18;01
19230;19092;19;08
19280;19170;19;08
20260;20005;20;16
20560;20059;20;16
21007;21041;21;01
21291;21034;21;01
21559;21058;21;01
21760;21005;21;01
21819;21055;21;01
21820;21046;21;01
22270;22021;22;02
22315;22048;22;02
22464;22215;22;02
22466;22084;22;02
22558;22009;22;02
22624;22072;22;02
22625;22072;22;02
22630;22059;22;02
22830;22130;22;02
23193;23018;23;01
23296;23904;23;01
23340;23905;23;01
23420;23020;23;01
23519;23085;23;01
23638;23903;23;01
23749;23005;23;01
24192;24089;24;07
24282;24189;24;07
24293;24084;24;07
24294;24078;24;07
24446;24119;24;07
24718;24008;24;07
24738;24172;24;07
24812;24137;24;07
24858;24021;24;07
24918;24130;24;07
24950;24056;24;07
25162;25010;25;09
25330;25244;25;09
25350;25217;25;09
25528;25043;25;09
25572;25901;25;09
25631;25904;25;09
25746;25172;25;09
25752;25055;25;09
26125;26177;26;17
26141;26006;26;17
26511;26170;26;17
26540;26011;26;17
27157;27039;27;12
27180;27028;27;12
27359;27008;27;12
27557;27060;27;12
27617;27057;27;12
27696;27901;27;12
27796;27051;27;12
28008;28079;28;13
28195;28902;28;13
28219;28054;28;13
28341;28161;28;13
28701;28134;28;13
28723;28108;28;13
28942;28058;28;13
28991;28149;28;13
29328;29088;29;01
29493;29022;29;01
29567;29013;29;01
29787;29075;29;01
30080;30030;30;14
30202;30016;30;14
30382;30016;30;14
30589;30030;30;14
30640;30001;30;14
31175;31214;31;15
01510;01059;01;16
02140;02003;02;08
02156;02029;02;08
02215;02082;02;08
02249;02041;02;08
02252;02007;02;08
02450;02067;02;08
02511;02003;02;08
03016;03014;03;10
03204;03065;03;10
03729;03125;03;10
03789;03063;03;10
04004;04013;04;01
04150;04013;04;01
04716;04902;04;01
05002;05019;05;07
05291;05115;05;07
05294;05093;05;07
05370;05073;05;07
05429;05227;05;07
06134;06140;06;11
06439;06047;06;11
06630;06102;06;11
06810;06025;06;11
07004;07040;07;04
07184;07011;07;04
07192;07021;07;04
07639;07031;07;04
08005;08019;08;09
08008;08019;08;09
08193;08266;08;09
08222;08279;08;09
08339;08214;08;09
08393;08032;08;09
08459;08198;08;09
08629;08289;08;09
08737;08288;08;09
08924;08245;08;09
08930;08194;08;09
09005;09059;09;07
09006;09059;09;07
09109;09460;09;07
09129;09427;09;07
09221;09219;09;07
09280;09120;09;07
09587;09410;09;07
09611;09450;09;07
09670;09289;09;07
10184;10192;10;11
10195;10037;10;11
10199;10037;10;11
10317;10065;10;11
10371;10159;10;11
10528;10176;10;11
10529;10114;10;11
10693;10155;10;11
10811;10067;10;11
11380;11035;11;01
11392;11035;11;01
11518;11028;11;01
11660;11026;11;01
12210;12095;12;10
12340;12070;12;10
12414;12104;12;10
13116;13006;13;08
13250;13039;13;08
14270;14035;14;01
14412;14051;14;01
14500;14056;14;01
15122;15016;15;12
15146;15041;15;12
15288;15062;15;12
15330;15061;15;12
15391;15902;15;12
15500;15035;15;12
15555;15022;15;12
15614;15069;15;12
15622;15015;15;12
15686;15047;15;12
15707;15078;15;12
15885;15089;15;12
16240;16155;16;08
16336;16194;16;08
16444;16073;16;08
16531;16250;16;08
17140;17204;17;09
17214;17144;17;09
17248;17048;17;09
17444;17180;17;09
17529;17141;17;09
17537;17006;17;09
17721;17102;17;09
18006;18087;18;01
18412;18032;18;01
18417;18180;18;01
18513;18074;18;01
18570;18066;18;01
18720;18140;18;01
19310;19013;19;08
19352;19227;19;08
20170;20073;20;16
21409;21010;21;01
21592;21075;21;01
22002;22125;22;02
22142;22081;22;02
22145;22024;22;02
22148;22051;22;02
22232;22165;22;02
22339;22907;22;02
22513;22175;22;02
22560;22016;22;02
22570;22075;22;02
22620;22130;22;02
22740;22901;22;02
23070;23050;23;01
23120;23018;23;01
23393;23101;23;01
23479;23028;23;01
23489;23073;23;01
23610;23034;23;01
24002;24089;24;07
24120;24167;24;07
24218;24094;24;07
24312;24083;24;07
24315;24014;24;07
24318;24014;24;07
24439;24196;24;07
24495;24109;24;07
24732;24182;24;07
24769;24053;24;07
25182;25038;25;09
25268;25238;25;09
25316;25177;25;09
25511;25227;25;09
25512;25227;25;09
25566;25208;25;09
25639;25128;25;09
26145;26108;26;17
26200;26071;26;17
26215;26155;26;17
26326;26130;26;17
27110;27018;27;12
27248;27044;27;12
27279;27046;27;12
27324;27017;27;12
27377;27015;27;12
27424;27059;27;12
27568;27032;27;12
27579;27003;27;12
27614;27057;27;12
27679;27006;27;12
27728;27048;27;12
27777;27063;27;12
27789;27019;27;12
27791;27030;27;12
27817;27033;27;12
28042;28079;28;13
28150;28164;28;13
28220;28080;28;13
28670;28181;28;13
28707;28134;28;13
28729;28094;28;13
28751;28030;28;13
28753;28901;28;13
28817;28137;28;13
28932;28092;28;13
28941;28058;28;13
29010;29067;29;01
29017;29067;29;01
29210;29049;29;01
29450;29081;29;01
31193;31136;31;15
31239;31026;31;15
31340;31163;31;15
31397;31228;31;15
31520;31068;31;15
31630;31098;31;15
31693;31115;31;15
31751;31187;31;15
31789;31250;31;15
31793;31054;31;15
31869;31049;31;15
32340;32088;32;12
32413;32018;32;12
32425;32040;32;12
32457;32065;32;12
32530;32035;32;12
32627;32085;32;12
32821;32020;32;12
32950;32026;32;12
33010;33044;33;03
33115;33064;33;03
33418;33031;33;03
33456;33016;33;03
33548;33045;33;03
33619;33037;33;03
33678;33002;33;03
33829;33026;33;03
33846;33059;33;03
33859;33059;33;03
34005;34120;34;07
34118;34903;34;07
35014;35016;35;05
35018;35016;35;05
35309;35021;35;05
35414;35006;35;05
35469;35009;35;05
35500;35004;35;05
36212;36057;36;12
36413;36039;36;12
36470;36049;36;12
36493;36014;36;12
36500;36024;36;12
36525;36020;36;12
36568;36018;36;12
36627;36061;36;12
36746;36054;36;12
36800;36045;36;12
36862;36042;36;12
36912;36026;36;12
36945;36008;36;12
37116;37170;37;07
37159;37262;37;07
37191;37085;37;07
37216;37106;37;07
37246;37311;37;07
