id,zipcode_id,avg,cards,date,merchants,txs
2739,164,41.27523,157,201501,627,157
2740,164,41.12684,161,201502,551,161
2741,164,44.23353,161,201503,606,161
2742,164,42.27761,165,201504,604,165
2743,164,38.36707,161,201505,653,161
2744,164,35.45705,166,201506,661,166
2745,164,40.11794,172,201507,846,172
2746,164,43.32798,165,201508,725,165
2747,164,39.08676,166,201509,616,166
2748,164,40.76621,163,201510,635,163
2749,164,40.34493,166,201511,590,166
2750,164,44.29376,183,201512,697,183
2751,165,41.33362,938,201501,1748,938
2752,165,40.89924,930,201502,1621,930
2753,165,39.87704,982,201503,1898,982
2754,165,40.8659,981,201504,1898,981
2755,165,41.2286,988,201505,1895,988
2756,165,42.35367,1015,201506,2040,1015
2757,165,43.83751,1023,201507,2352,1023
2758,165,44.57437,993,201508,2513,993
2759,165,40.83777,1049,201509,1976,1049
2760,165,39.54821,1064,201510,1974,1064
2761,165,39.81087,1057,201511,1969,1057
2762,165,42.92866,1102,201512,2167,1102
2763,92,40.0005,560,201501,1350,560
2764,92,37.57006,532,201502,1171,532
2765,92,41.0945,554,201503,1362,554
2766,92,41.92134,543,201504,1382,543
2767,92,40.97057,550,201505,1481,550
2768,92,42.18774,564,201506,1517,564
2769,92,43.80805,548,201507,1700,548
2770,92,45.18212,570,201508,1643,570
2771,92,40.38683,548,201509,1403,548
2772,92,37.43912,576,201510,1463,576
2773,92,41.572,579,201511,1315,579
2774,92,41.26405,607,201512,1479,607
2775,215,29.65171,1124,201501,2330,1124
2776,215,27.59164,1113,201502,2059,1113
2777,215,28.487,1151,201503,2342,1151
2778,215,29.81824,1142,201504,2339,1142
2779,215,27.97686,1180,201505,2349,1180
2780,215,31.46982,1186,201506,2505,1186
2781,215,29.54439,1173,201507,3067,1173
2782,215,31.44253,1135,201508,2951,1135
2783,215,28.90418,1162,201509,2429,1162
2784,215,28.6121,1185,201510,2435,1185
2785,215,27.07274,1201,201511,2289,1201
2786,215,31.97226,1221,201512,2534,1221
2787,17,32.365,6,201501,34,6
2788,17,27.09667,6,201502,41,6
2789,17,26.42913,6,201503,36,6
2790,17,37.95,6,201504,34,6
2791,17,40.43677,6,201505,42,6
2792,17,24.83829,6,201506,24,6
2793,17,20.9875,6,201507,39,6
2794,17,25.36982,7,201508,47,7
2795,17,26.43778,6,201509,31,6
2796,17,27.17078,7,201510,27,7
2797,17,21.91326,4,201511,34,4
2798,17,21.48531,5,201512,45,5
2799,207,45.43099,2021,201501,3545,2021
2800,207,44.9366,1942,201502,3199,1942
2801,207,45.84858,2068,201503,3860,2068
2802,207,44.16021,2081,201504,3981,2081
2803,207,45.96194,2077,201505,3971,2077
2804,207,44.44977,2097,201506,4237,2097
2805,207,46.70879,2199,201507,5059,2199
2806,207,46.22098,2071,201508,5039,2071
2807,207,42.54545,2092,201509,3974,2092
2808,207,42.95102,2148,201510,4113,2148
2809,207,44.42136,2128,201511,3967,2128
2810,207,47.71182,2218,201512,4378,2218
2811,166,43.22581,1464,201501,2786,1464
2812,166,42.34277,1449,201502,2566,1449
2813,166,42.62138,1517,201503,3025,1517
2814,166,42.84587,1502,201504,2989,1502
2815,166,45.78183,1537,201505,3185,1537
2816,166,45.30795,1551,201506,3243,1551
2817,166,47.15586,1569,201507,3877,1569
2818,166,46.39627,1518,201508,3942,1518
2819,166,44.919,1562,201509,3164,1562
2820,166,44.07261,1585,201510,3111,1585
2821,166,44.43641,1583,201511,3066,1583
2822,166,45.8959,1630,201512,3403,1630
2823,273,45.97139,2924,201501,4915,2924
2824,273,44.38365,2876,201502,4592,2876
2825,273,44.88262,2950,201503,5509,2950
2826,273,45.12981,2977,201504,5424,2977
2827,273,46.51812,3009,201505,5610,3009
2828,273,46.82979,3031,201506,5774,3031
2829,273,46.62153,3064,201507,7087,3064
2830,273,46.96074,3013,201508,7418,3013
2831,273,45.85517,3069,201509,5663,3069
2832,273,44.72731,3103,201510,5729,3103
2833,273,45.10729,3134,201511,5474,3134
2834,273,46.34576,3261,201512,5928,3261
2835,274,42.5695,461,201501,1575,461
2836,274,40.4516,471,201502,1424,471
2837,274,39.48428,486,201503,1560,486
2838,274,42.66684,489,201504,1550,489
2839,274,41.42938,481,201505,1573,481
2840,274,41.90824,490,201506,1627,490
2841,274,42.08031,492,201507,1859,492
2842,274,44.55039,490,201508,1898,490
2843,274,42.00563,501,201509,1575,501
2844,274,41.60867,505,201510,1585,505
2845,274,37.68259,518,201511,1591,518
2846,274,38.96675,522,201512,1735,522
2847,216,54.01848,1153,201501,2503,1153
2848,216,46.42371,1144,201502,2256,1144
2849,216,55.66612,1150,201503,2613,1150
2850,216,49.65232,1168,201504,2629,1168
2851,216,48.57082,1175,201505,2740,1175
2852,216,51.58963,1186,201506,2877,1186
2853,216,53.80455,1215,201507,3321,1215
2854,216,55.4175,1203,201508,3743,1203
2855,216,54.27751,1180,201509,2693,1180
2856,216,49.75515,1210,201510,2814,1210
2857,216,48.17986,1248,201511,2728,1248
2858,216,49.87347,1260,201512,2970,1260
2859,284,47.6559,882,201501,2079,882
2860,284,46.07778,874,201502,1919,874
2861,284,48.22839,895,201503,2225,895
2862,284,45.62208,904,201504,2314,904
2863,284,47.4906,914,201505,2366,914
2864,284,48.05527,917,201506,2405,917
2865,284,46.06474,931,201507,3007,931
2866,284,50.3618,896,201508,3011,896
2867,284,48.29481,926,201509,2436,926
